# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.997043899760968,6.476304814636946,2.1180654009982427,5.800539448228614,3.0706304253662484,-3.0,-0.14809488684803637,8.319772312708524,-25.930329119421078,-39.886346544093364
 4.002865144946587,6.494042297629499,2.1198200780981384,5.649592644680668,3.0531666898093914,-3.0,-0.14538817857488667,8.08758410991679,-25.31082366020756,-39.052473699601386
 4.008742664757249,6.511853125815568,2.121535325498744,5.500827777193626,3.0355341303774055,-3.0,-0.1427335283585889,7.858052422092027,-24.70435645733732,-38.222333276220944
 4.014677386886957,6.529736974139029,2.123211429092793,5.354214286226074,3.017729963988281,-3.0000000000001497,-0.14012976504879898,7.631213494948567,-24.110623049012286,-37.396084685310015
 4.0206702695069385,6.54769351754376,2.1248486747730198,5.209722152398722,2.999751316128336,-3.000000000000074,-0.13757574391103883,7.407103148982615,-23.52932620377667,-36.57388615059279
 4.026722302759721,6.565722430973639,2.126447348432159,5.067321887797904,2.981595216369988,-3.0000000000001465,-0.13507034616790053,7.185756773815755,-22.960175760013765,-35.75589476900472
 4.032834510344542,6.583823389372544,2.128007735962944,4.92698452736872,2.9632585936155236,-3.000000000000145,-0.13261247853222927,6.967209322606575,-22.402888475187183,-34.94226657149493
 4.039007951201166,6.601996067684352,2.1295301232581103,4.7886816203496165,2.9447382710456527,-3.0,-0.13020107255776478,6.751495306531074,-21.857187873139157,-34.13315658385157
 4.045243721299813,6.62024014085294,2.1310147962103914,4.652385221769779,2.92603096074971,-3.0000000000001426,-0.12783508446728434,6.538648789333046,-21.322804089811207,-33.328718887730986
 4.051542955545669,6.638555283822187,2.132462040712521,4.5180678840295645,2.907133258012143,-2.9999999999998592,-0.125513494277282,6.328703381944948,-20.79947372208225,-32.52910668215402
 4.057906829807182,6.656941171535969,2.1338721426572347,4.385702648556584,2.8880416352276033,-3.0,-0.12323530564795028,6.121692237180367,-20.286939680295998,-31.734472345459064
 4.064336563078318,6.675397478938164,2.1352453879372653,4.255263037524654,2.8687524354141942,-3.000000000000138,-0.12099954516471405,5.917648044498822,-19.784951034198073,-30.944967498134975
 4.070833419785867,6.69392388097265,2.1365820624453473,4.126723045689601,2.849261865291547,-3.000000000000137,-0.11880526200088935,5.716603024843686,-19.293262869107764,-30.160743066583052
 4.07739871225404,6.712520052583304,2.1378824520742157,4.000057132288559,2.829565987887027,-3.0,-0.11665152728742482,5.518588925554136,-18.811636138248407,-29.381949348064477
 4.084033803339821,6.731185668714003,2.1391468427166047,3.875240213038713,2.809660714629685,-2.999999999999933,-0.11453743394734486,5.323637015351928,-18.33983751725896,-28.608736077125066
 4.090740109253899,6.749920404308627,2.1403755202652475,3.752247652233499,2.789541796887451,-3.0000000000001985,-0.11246209575880459,5.131778079403622,-17.87763925819605,-27.841252493663106
 4.097519102583573,6.76872393431105,2.1415687706128788,3.6310552549518658,2.7692048168984287,-2.9999999999999343,-0.1104246473991156,4.9430424144593035,-17.42481905191733,-27.079647412996007
 4.104372315535743,6.787595933665153,2.142726879652234,3.5116392593360453,2.7486451780419174,-3.0000000000001297,-0.10842424352674469,4.757459824068359,-16.981159884725088,-26.324069298148153
 4.111301343420046,6.80653607731481,2.1438501332760453,3.3939763289869727,2.727858094389008,-2.999999999999936,-0.10646005867078524,4.575059613873159,-16.546449895181397,-25.574666334746595
 4.118307848394399,6.825544040203901,2.1449388173770485,3.278043545488508,2.7068385794659493,-3.0000000000001266,-0.10453128674795968,4.395870586981348,-16.120482242830235,-24.83158650880513
 4.1253935634976795,6.8446194972763035,2.1459932178479773,3.163818400988319,2.6855814341561084,-2.9999999999998748,-0.10263714034049536,4.219921039417489,-15.703054965303938,-24.094977687826116
 4.132560296997081,6.863762123475894,2.1470136205815655,3.051278790925533,2.664081233657905,-2.999999999999876,-0.10077685053791835,4.047238755654815,-15.293970844717968,-23.36498770559557
